DBA,BORO,BUILDING,STREET,ZIPCODE,Latitude,Longitude
ESTIHANA ASIAN RESTAURANT& SUSHI,Brooklyn,1217,AVENUE J,11230.0,40.624905883575,-73.963932913967
THINK SWEET CAFE,Brooklyn,546,KINGS HIGHWAY,11223.0,40.604505473734,-73.969353101067
BC KOSHER CAFE,Brooklyn,2900,BEDFORD AVENUE,11210.0,40.631684137649,-73.95265622138001
FALAFEL OFF THE KORNER,Brooklyn,1675,EAST    2 STREET,11223.0,40.60849702708,-73.971821888576
RETRO GRILL,Brooklyn,2556,CONEY ISLAND AVENUE,11223.0,40.594632654194,-73.960928302463
MOTI'S,Brooklyn,5007,16 AVENUE,11204.0,40.630359126308996,-73.986198128539
SUNFLOWER CAFE,Manhattan,676,AMSTERDAM AVENUE,10025.0,40.792028860133,-73.971852252777
AMNON KOSHER PIZZA,Brooklyn,4814,13 AVENUE,11219.0,40.635440249608,-73.991695185257
CROWN HEIGHTS MOZZARELLA,Brooklyn,265,TROY AVENUE,11213.0,40.670213064171,-73.936540353391
Davry Kosher Sports Bar,Brooklyn,722,KINGS HIGHWAY,11223.0,40.606217071627,-73.965325976671
BAKERIE,Brooklyn,252,ALBANY AVENUE,11213.0,40.672056237841,-73.939173806266
MITZ (MELLOW YELLOW COFFEE & VIBES),Manhattan,1729,1 AVENUE,10128.0,40.779120082548,-73.947745067938
GRILL POINT,Queens,6954,MAIN STREET,11367.0,40.729928015721,-73.823434634635
TOV-LI SHAWARMA,Queens,6447,108TH ST,11375.0,40.732045230112,-73.849133865293
BRAVO PIZZA,Manhattan,107,WEST   37 STREET,10018.0,40.751930690046,-73.986941620315
BOEUF & BUN,Brooklyn,271,KINGSTON AVENUE,11213.0,40.67052066662,-73.942077124093
KAFF KAFE,Brooklyn,5320,16 AVENUE,11204.0,40.628654818507,-73.987996174169
CALABRIA,Brooklyn,266,KINGSTON AVENUE,11213.0,40.670463040889004,-73.942106013182
AVENUE P APPETIZER,Brooklyn,466,AVENUE P,11223.0,40.609100490185,-73.97028017818
MILK N' HONEY,Manhattan,160,BROADWAY,10038.0,40.709485926778,-74.010240199733
SUBSATIONAL,Brooklyn,2901,CAMPUS ROAD,11210.0,40.631978862625,-73.948682156753
NARGILA,Manhattan,1599,YORK AVENUE,10028.0,40.774942613332,-73.947849453599
SUSHI K BAR BP,Brooklyn,4120,16 AVENUE,11204.0,40.635161788938,-73.981225072183
THE CONTINENTAL,Brooklyn,75,RUTLEDGE STREET,11249.0,40.700533992757,-73.959412582817
ORCHIDEA RESTAURANT,Brooklyn,4815,12 AVENUE,11219.0,40.636760627171,-73.993874852286
JERUSALEM II PIZZA,Brooklyn,1312,AVENUE J,11230.0,40.624987938755005,-73.963028669464
MADANIM,Brooklyn,864,BEDFORD AVENUE,11205.0,40.695309546923,-73.956300014641
SUNFLOWER CAFE,Manhattan,676,AMSTERDAM AVENUE,10025.0,40.792028860133,-73.971852252777
SUSHI TOKYO,Queens,67-25,MAIN STREET,11367.0,40.733809261022,-73.825318669656
MATAMIM TAKE OUT CATERING,Brooklyn,4302,16 AVENUE,11204.0,40.634300070243,-73.98211883345999
FALLSBURG BAGELS,Brooklyn,4602,16 AVENUE,11204.0,40.63262326755,-73.983866644365
CAFE ROMA PIZZERIA,Manhattan,854,AMSTERDAM AVENUE,10025.0,40.797676471098,-73.967732436262
RETRO GRILL,Brooklyn,2556,CONEY ISLAND AVENUE,11223.0,40.594632654194,-73.960928302463
EMPIRE GRILL,Brooklyn,597,EMPIRE BOULEVARD,11213.0,40.664023783407,-73.942089996478
SPOONS,Brooklyn,2923,AVENUE J,11210.0,40.626700138021,-73.947565858869
HUMMUS KITCHEN,Manhattan,444,3 AVENUE,10016.0,40.743621238086,-73.979664246277
THE CORNER CAFE & BAKERY/PIZZA PLUS,Bronx,3718,RIVERDALE AVENUE,10463.0,40.887264595513,-73.907127843314
L'AMOUR,Queens,102-11,QUEENS BOULEVARD,11375.0,40.725883425135,-73.851391963868
BODAI KOSHER VEGETARIAN RESTAURANT,Brooklyn,5015,10 AVENUE,11219.0,40.638303357089,-73.999441517689
ALIBABA,Manhattan,515,AMSTERDAM AVENUE,10024.0,40.786798231993,-73.975646210452
BEN'S DELI,Manhattan,209,WEST   38 STREET,10018.0,40.753761695818,-73.989370373337
SPOONS,Brooklyn,5001,13TH AVE,11219.0,40.634369857963,-73.992779791426
ABAITA,Manhattan,145,EAST   49 STREET,10017.0,40.755633503809,-73.97225029671
KASBAH BBQ & GRILL,Manhattan,251,WEST   85 STREET,10024.0,40.78785534499,-73.977527276446
MOZZARELLA,Brooklyn,264,LEE AVENUE,11206.0,40.699892295057,-73.953696746066
ESSEN DELI,Brooklyn,1359,CONEY ISLAND AVENUE,11230.0,40.624351794525,-73.96508596843199
MITZ (MELLOW YELLOW COFFEE & VIBES),Manhattan,1729,1 AVENUE,10128.0,40.779120082548,-73.947745067938
NARGILA,Manhattan,1599,YORK AVENUE,10028.0,40.774942613332,-73.947849453599
SALUTE KOSHER RESTAURANT,Queens,6361,108 STREET,11375.0,40.733404809892,-73.849834389657
EAT N' RUN,Brooklyn,2574,CONEY ISLAND AVENUE,11223.0,40.594069955619,-73.96087822295999
LA TABUN,Brooklyn,1441,CONEY ISLAND AVENUE,11230.0,40.622545620874,-73.964741100094
BAGEL BOSS,Manhattan,263,1 AVENUE,10003.0,40.732170448256,-73.981836286667
MEAL MART,Queens,7210,MAIN ST,11367.0,40.726346102347,-73.821669075826
JERUSALEM STEAKHOUSE,Brooklyn,1319,AVENUE J,11230.0,40.62500713944,-73.962989032481
PERIZIA PIZZA,Brooklyn,1387,CONEY ISLAND AVENUE,11230.0,40.623816529816,-73.964981782029
PRIME AVENUE,Brooklyn,377,KINGSTON AVENUE,11213.0,40.666082569647,-73.942491919475
FALAFEL SPOT,Brooklyn,6002,FOSTER AVENUE,11236.0,40.640278675559,-73.919374365639
AMNON KOSHER PIZZA,Brooklyn,4814,13 AVENUE,11219.0,40.635440249608,-73.991695185257
SCHICK'S MANOR,Brooklyn,4901,12 AVENUE,11219.0,40.636266592592,-73.994386523991
PRESTIGE,Queens,9133,63RD DR,11374.0,40.72694255319,-73.864399779362
HOLESOME BAGELS,Brooklyn,333,KINGSTON AVENUE,11213.0,40.667751317951,-73.942339077361
BP SUB EXPRESS,Brooklyn,5217,13 AVENUE,11219.0,40.633186927719,-73.994012089263
EMPIRE GRILL,Brooklyn,597,EMPIRE BOULEVARD,11213.0,40.664023783407,-73.942089996478
BASIL,Brooklyn,268,KINGSTON AVENUE,11213.0,40.670224256270004,-73.942127850309
ALENBI KITCHEN,Brooklyn,887,NOSTRAND AVENUE,11225.0,40.666465220332,-73.950807491581
AVENUE P APPETIZER,Brooklyn,466,AVENUE P,11223.0,40.609100490185,-73.97028017818
GABRIELS  PALACE,Queens,9017,63RD DR,11374.0,40.72570010695,-73.86519243842399
KIM ESS DOO,Brooklyn,5507,13 AVENUE,11219.0,40.631548368953,-73.995719938254
THE NEW PIZZA PROFESSOR,Brooklyn,1824,AVENUE M,11230.0,40.618368026274,-73.956649549837
ROYAL ELITE PALACE CATERERS LLC,Queens,6902,GARFIELD AVE,11377.0,40.736483232032,-73.895780974145
KIM ESS DOO,Brooklyn,5507,13 AVENUE,11219.0,40.631548368953,-73.995719938254
KOSHER DELUXE,Manhattan,10,WEST   46 STREET,10036.0,40.756299295965,-73.979703675076
TASTE OF SAMARKAND,Queens,6216,WOODHAVEN BLVD,11374.0,40.726510306929,-73.870382566049
THE PIZZA BLOCK,Bronx,5677,RIVERDALE AVENUE,10471.0,40.906340774536,-73.904246716497
UMAN PIZZA,Brooklyn,1919,AVENUE M,11230.0,40.61846381042,-73.955907467752
SPOONS,Brooklyn,2923,AVENUE J,11210.0,40.626700138021,-73.947565858869
HUNGARIAN KOSHER,Brooklyn,5009,16 AVENUE,11204.0,40.630350892827,-73.986205335609
SOPHIES'S BISTRO (DAIRY),Brooklyn,1904,CONEY ISLAND AVENUE,11230.0,40.611008604383,-73.96258263552801
DAGAN PIZZA & DAIRY RESTAURANT,Brooklyn,4820,16 AVENUE,11204.0,40.631432200158,-73.985109878483
CROWN HEIGHTS MOZZARELLA,Brooklyn,265,TROY AVENUE,11213.0,40.670213064171,-73.936540353391
BIG FLEISHIG'S EXPRESS,Brooklyn,5508,16 AVENUE,11204.0,40.627559763959,-73.989138373724
GLATT CONEY KOSHER CHINESE RESTAURANT,Brooklyn,1558,CONEY ISLAND AVENUE,11230.0,40.619372470482,-73.964162846845
GLATT CONEY KOSHER CHINESE RESTAURANT,Brooklyn,1558,CONEY ISLAND AVENUE,11230.0,40.619372470482,-73.964162846845
PIZZA PALACE CAFE,Queens,63-60,108 STREET,11375.0,40.733432304727,-73.84987041026399
BEN'S KOSHER DELI & RESTAURANT,Queens,211-37,26 AVENUE,11360.0,40.778014715002,-73.778223312865
BRAVO KOSHER PIZZA/BRAVO KOSHER BURGER,Manhattan,17,TRINITY PLACE,10006.0,40.706636490592,-74.013731161547
BARNEY GREENGRASS,Manhattan,541,AMSTERDAM AVENUE,10024.0,40.787824607234,-73.97489469674301
EMPIRE GRILL,Brooklyn,597,EMPIRE BOULEVARD,11213.0,40.664023783407,-73.942089996478
AVENUE P APPETIZER,Brooklyn,466,AVENUE P,11223.0,40.609100490185,-73.97028017818
TOV-LI SHAWARMA,Queens,6447,108TH ST,11375.0,40.732045230112,-73.849133865293
TURQUOISE KOSHER FISH RESTAURANT,Queens,189-23,UNION TURNPIKE,11366.0,40.729534502392,-73.779980051197
HUMMUS INC BROOKLYN MEDITERRANEAN BAR,Brooklyn,445,GOLD ST,11201.0,40.690826232689,-73.98345224546
KIDS 'N' ACTION,Brooklyn,1149,MCDONALD AVENUE,11230.0,40.62507923769,-73.976062084722
CAFE AU LEE,Brooklyn,193,LEE AVENUE,11211.0,40.702160366844,-73.955956488323
LLOYD & JAY'S KOSHER DELI,Brooklyn,2718,AVENUE U,11229.0,40.600126414081004,-73.944482707956
MOTI'S,Brooklyn,5007,16 AVENUE,11204.0,40.630359126308996,-73.986198128539
JERUSALEM STEAKHOUSE,Brooklyn,1319,AVENUE J,11230.0,40.62500713944,-73.962989032481
KINGSTON PIZZA,Brooklyn,395,KINGSTON AVENUE,11225.0,40.665451301641,-73.942553743764
CAFE AU LEE,Brooklyn,193,LEE AVENUE,11211.0,40.702160366844,-73.955956488323
MEZZE,Queens,100-18,QUEENS BOULEVARD,11375.0,40.72684398857,-73.853442721452
KING SOLOMON CATERING & RESTAURANT,Brooklyn,1787,CONEY ISLAND AVENUE,11230.0,40.61381942915,-73.963088905664
KENSINGTON CATERING (ATERES CHYNKA),Brooklyn,129,ELMWOOD AVENUE,11230.0,40.627080118933,-73.975747946491
DEVINE KOSHER BAKERY,Brooklyn,1999,MCDONALD AVENUE,11223.0,40.603850204787996,-73.97223439930801
SHIMONS KOSHER PIZZA,Queens,7124,MAIN STREET,11367.0,40.727181176223,-73.822096177766
TOV-LI SHAWARMA,Queens,6447,108TH ST,11375.0,40.732045230112,-73.849133865293
EAT PRODUCTIONS,Brooklyn,891,BEDFORD AVENUE,11205.0,40.6934758899,-73.95591176174
GLATT CONEY KOSHER CHINESE RESTAURANT,Brooklyn,1558,CONEY ISLAND AVENUE,11230.0,40.619372470482,-73.964162846845
PARADISE MANOR,Brooklyn,5802,NEW UTRECHT AVENUE,11219.0,40.629100038176,-73.996163217261
PARADISE MANOR,Brooklyn,5802,NEW UTRECHT AVENUE,11219.0,40.629100038176,-73.996163217261
PITA POINT,Brooklyn,508,MARION STREET,11233.0,40.681975256808,-73.909210381165
B & H RESTAURANT,Manhattan,127,SECOND AVENUE,10003.0,40.728353274395,-73.987851866135
MAMA KITCHEN NY,Brooklyn,7,ROCHESTER AVENUE,11233.0,40.678883862968,-73.927374573754
KAILASH PARBAT,Manhattan,99,LEXINGTON AVENUE,10016.0,40.742106647057,-73.98283319031
PRIME AVENUE,Brooklyn,377,KINGSTON AVENUE,11213.0,40.666082569647,-73.942491919475
KING SOLOMON CATERING & RESTAURANT,Brooklyn,1787,CONEY ISLAND AVENUE,11230.0,40.61381942915,-73.963088905664
ABAITA,Manhattan,145,EAST   49 STREET,10017.0,40.755633503809,-73.97225029671
MOZZARELLA,Brooklyn,264,LEE AVENUE,11206.0,40.699892295057,-73.953696746066
BURGERS AND GRILL,Manhattan,2543,AMSTERDAM AVENUE,10033.0,40.851370598751004,-73.928501266786
SUSHI TOKYO,Brooklyn,627629,KINGS HIGHWAY,,0.0,0.0
GRILL POINT,Queens,6954,MAIN STREET,11367.0,40.729928015721,-73.823434634635
CANTEEN,Brooklyn,2436,NOSTRAND AVENUE,11210.0,40.625373971769,-73.946623072886
ESSEN DELI,Brooklyn,1359,CONEY ISLAND AVENUE,11230.0,40.624351794525,-73.96508596843199
HUMMUS KITCHEN,Manhattan,444,3 AVENUE,10016.0,40.743621238086,-73.979664246277
MY GRILL BAR,Brooklyn,1022,AVENUE P,11223.0,40.609897123018996,-73.963065871678
MUSCAT CAFE,Queens,17805,UNION TURNPIKE,11366.0,40.726363564215,-73.789840133588
BRAVO KOSHER PIZZA,Queens,69-26,MAIN STREET,11367.0,40.730609254328996,-73.823782811164
THE GREAT AMERICAN HEALTH BAR,Manhattan,35,WEST   57 STREET,10019.0,40.763500664664996,-73.97523240256099
CAFE LATTE,Brooklyn,83,FRANKLIN AVENUE,11205.0,40.696235301509,-73.95835857710901
ALENBI KITCHEN,Brooklyn,887,NOSTRAND AVENUE,11225.0,40.666465220332,-73.950807491581
MEAL MART,Queens,7210,MAIN ST,11367.0,40.726346102347,-73.821669075826
PARADISE MANOR,Brooklyn,5802,NEW UTRECHT AVENUE,11219.0,40.629100038176,-73.996163217261
IZZY'S BBQ SMOKEHOUSE,Brooklyn,397,TROY AVENUE,11213.0,40.664830831405,-73.937042921703
BAGELS & CO,Queens,18802,UNION TURNPIKE,11366.0,40.729237284781,-73.781005725013
GREEN AND ACKERMAN KOSHER DAIRY RESTAURANT & PIZZA,Brooklyn,216,ROSS STREET,11211.0,40.706687563982,-73.958835336896
ESS & BENTCH,Brooklyn,313,KINGSTON AVENUE,11213.0,40.66856373375,-73.942262672505
DAY FIVE,Brooklyn,1724,CONEY ISLAND AVENUE,11230.0,40.615480132609996,-73.96342656011501
GARDEN OF EAT-IN,Brooklyn,1416,AVENUE J,11230.0,40.625091928372,-73.962073976685
CAFE CLASSICO,Manhattan,35,WEST   57 STREET,10019.0,40.763500664664996,-73.97523240256099
LA BROCHETTE STEAKHOUSE.,Manhattan,340,LEXINGTON AVENUE,10016.0,40.749791010892,-73.977258651725
AVENUE P APPETIZER,Brooklyn,466,AVENUE P,11223.0,40.609100490185,-73.97028017818
BUDDY'S KOSHER DELI,Queens,21501,73 AVENUE,11364.0,40.740575936366,-73.759092516506
FREUNDS KITCHEN,Brooklyn,4305,15 AVENUE,11219.0,40.635615142515,-73.984312686046
SIMCHA PALACE,Queens,7327,MAIN ST,11367.0,40.724552255007,-73.820699788433
SUSHI K BAR BP,Brooklyn,4120,16 AVENUE,11204.0,40.635161788938,-73.981225072183
A&A GOURMET,Queens,188-09,UNION TURNPIKE,11366.0,40.72926467724,-73.780976770164
ICE CREAM HOUSE ON 36,Brooklyn,2,CHURCH AVENUE,11218.0,40.641222580335004,-73.983241191485
KINGSTON BAKE SHOP,Brooklyn,380,KINGSTON AVENUE,11225.0,40.665687352477995,-73.942553539686
BASIL,Brooklyn,268,KINGSTON AVENUE,11213.0,40.670224256270004,-73.942127850309
SPOONS,Brooklyn,5001,13TH AVE,11219.0,40.634369857963,-73.992779791426
SCHICK'S MANOR,Brooklyn,4901,12 AVENUE,11219.0,40.636266592592,-73.994386523991
BENSION KOHEN,Brooklyn,564,EAST NEW YORK AVENUE,11225.0,40.661957983970005,-73.94414269758799
DAGAN PIZZA & DAIRY RESTAURANT,Brooklyn,4820,16 AVENUE,11204.0,40.631432200158,-73.985109878483
COFFEE BREAK,Brooklyn,419,BEDFORD AVENUE,11211.0,40.709060816889,-73.964107228667
PERIZIA PIZZA,Brooklyn,1387,CONEY ISLAND AVENUE,11230.0,40.623816529816,-73.964981782029
CANTEEN,Brooklyn,2436,NOSTRAND AVENUE,11210.0,40.625373971769,-73.946623072886
BASIL,Brooklyn,268,KINGSTON AVENUE,11213.0,40.670224256270004,-73.942127850309
KINGSTON BAKE SHOP,Brooklyn,380,KINGSTON AVENUE,11225.0,40.665687352477995,-73.942553539686
ABIGAEL'S ON BROADWAY,Manhattan,1407,BROADWAY,10018.0,40.753432097521,-73.98715066791
FALAFEL OFF THE KORNER,Brooklyn,1675,EAST    2 STREET,11223.0,40.60849702708,-73.971821888576
NU CAFE 47,Brooklyn,4709,NEW UTRECHT AVENUE,11219.0,40.638124817902,-73.99454850666099
SUSHI K BAR BP,Brooklyn,4120,16 AVENUE,11204.0,40.635161788938,-73.981225072183
THE NEW PIZZA PROFESSOR,Brooklyn,1824,AVENUE M,11230.0,40.618368026274,-73.956649549837
KAI FAN ASIAN CUISINE,Bronx,3717,RIVERDALE AVENUE,10463.0,40.887267360678,-73.907153156051
SIENA,Brooklyn,533,KINGS HIGHWAY,11223.0,40.604489083684,-73.969648413578
GOTTLIEB'S RESTAURANT,Brooklyn,352,ROEBLING STREET,11211.0,40.707734116989,-73.96111423590901
GLATT CONEY KOSHER CHINESE RESTAURANT,Brooklyn,1558,CONEY ISLAND AVENUE,11230.0,40.619372470482,-73.964162846845
SCHICK'S MANOR,Brooklyn,4901,12 AVENUE,11219.0,40.636266592592,-73.994386523991
MIKE'S BISTRO,Manhattan,127,EAST   54 STREET,10022.0,40.759237087203005,-73.971093692375
LE BUFFET,Brooklyn,5503,17 AVENUE,11204.0,40.626132207521,-73.986598878197
MAMA KITCHEN NY,Brooklyn,7,ROCHESTER AVENUE,11233.0,40.678883862968,-73.927374573754
J II CAFE,Brooklyn,5114,13 AVENUE,11219.0,40.633763300687,-73.993439181713
STRAUSS BAKERY,Brooklyn,5115,13 AVENUE,11219.0,40.633752320524,-73.993421168472
GREEN AND ACKERMAN KOSHER DAIRY RESTAURANT & PIZZA,Brooklyn,216,ROSS STREET,11211.0,40.706687563982,-73.958835336896
BRAVO KOSHER PIZZA/BRAVO KOSHER BURGER,Manhattan,17,TRINITY PLACE,10006.0,40.706636490592,-74.013731161547
THE CONTINENTAL,Brooklyn,75,RUTLEDGE STREET,11249.0,40.700533992757,-73.959412582817
HOLESOME BAGELS,Brooklyn,333,KINGSTON AVENUE,11213.0,40.667751317951,-73.942339077361
JOSEPH'S DREAM BURGER,Brooklyn,1899,CONEY ISLAND AVENUE,11230.0,40.611082711231,-73.962575390557
MERMELSTEIN CATERERS,Brooklyn,351,KINGSTON AVENUE,11213.0,40.667062409776,-73.94240095462101
SCHNITZI SCHNITZEL BAR,Brooklyn,1299,CONEY ISLAND AVENUE,11230.0,40.625935625381,-73.96538413937199
PITA GRILL,Manhattan,1083,2 AVENUE,10022.0,40.759455030607,-73.965195362651
MR. NOSH,Brooklyn,3323,AVENUE N,11234.0,40.617554556943,-73.941961173165
ANGELA RESTAURANT OF NY,Brooklyn,4012,13 AVENUE,11218.0,40.639933023607,-73.98702127348099
AMNON KOSHER PIZZA,Brooklyn,4814,13 AVENUE,11219.0,40.635440249608,-73.991695185257
FINE & SCHAPIRO,Manhattan,138,WEST   72 STREET,10023.0,40.777993943276,-73.98021697778401
JERUSALEM STEAKHOUSE,Brooklyn,1319,AVENUE J,11230.0,40.62500713944,-73.962989032481
NAIM KOSHER PIZZA,Brooklyn,3904,15 AVENUE,11218.0,40.637862778914,-73.98199897321
BENSION KOHEN,Brooklyn,564,EAST NEW YORK AVENUE,11225.0,40.661957983970005,-73.94414269758799
KAFF KAFE,Brooklyn,5320,16 AVENUE,11204.0,40.628654818507,-73.987996174169
EMPIRE GRILL,Brooklyn,597,EMPIRE BOULEVARD,11213.0,40.664023783407,-73.942089996478
MY GRILL BAR,Brooklyn,1022,AVENUE P,11223.0,40.609897123018996,-73.963065871678
B & H RESTAURANT,Manhattan,127,SECOND AVENUE,10003.0,40.728353274395,-73.987851866135
ARZU RESTAURANT,Queens,10105,QUEENS BLVD,11375.0,40.7267212682,-73.851924059831
KOSHER BAGEL HOLE,Brooklyn,1423,AVENUE J,11230.0,40.625111128727,-73.96203433936499
EMPIRE GRILL,Brooklyn,597,EMPIRE BOULEVARD,11213.0,40.664023783407,-73.942089996478
L'AMOUR,Queens,102-11,QUEENS BOULEVARD,11375.0,40.725883425135,-73.851391963868
AMNON KOSHER PIZZA,Brooklyn,4814,13 AVENUE,11219.0,40.635440249608,-73.991695185257
KOSHER BAGEL HOLE,Brooklyn,1423,AVENUE J,11230.0,40.625111128727,-73.96203433936499
KASBAH BBQ & GRILL,Manhattan,251,WEST   85 STREET,10024.0,40.78785534499,-73.977527276446
EDEN WOK,Manhattan,43,EAST   34 STREET,10016.0,40.747579654039,-73.98251056958901
LE MARAIS,Manhattan,150,WEST   46 STREET,10036.0,40.75797697788,-73.983677342774
BEN'S DELI,Manhattan,209,WEST   38 STREET,10018.0,40.753761695818,-73.989370373337
TROYKA/DA MIKELLE PALACE/MIKELLE CORNER/SUSHI & STEAK HOUSE,Queens,10255,QUEENS BOULEVARD,11375.0,40.725377578488,-73.850768939409
SUBSATIONAL,Brooklyn,2901,CAMPUS ROAD,11210.0,40.631978862625,-73.948682156753
THE GREAT AMERICAN HEALTH BAR,Manhattan,35,WEST   57 STREET,10019.0,40.763500664664996,-73.97523240256099
CORNER CAFE,Brooklyn,2,DITMAS AVENUE,11218.0,40.635441360861,-73.978947924618
KAILASH PARBAT,Manhattan,99,LEXINGTON AVENUE,10016.0,40.742106647057,-73.98283319031
KINGSTON PIZZA,Brooklyn,395,KINGSTON AVENUE,11225.0,40.665451301641,-73.942553743764
YESHIVA UNIVERSITY CAFE,Manhattan,245,LEXINGTON AVENUE,10016.0,40.746665152759,-73.979515344753
SEVILLE MANOR,Brooklyn,5602,11 AVENUE,11219.0,40.633672908608,-74.000702557839
THE NEW PIZZA PROFESSOR,Brooklyn,1824,AVENUE M,11230.0,40.618368026274,-73.956649549837
URBANA,Brooklyn,1305,53 STREET,11219.0,40.632547395415,-73.994051777664
EDEN WOK,Manhattan,43,EAST   34 STREET,10016.0,40.747579654039,-73.98251056958901
VSTRECHA,Queens,98-98,QUEENS BOULEVARD,11374.0,40.727315004271,-73.854747758747
KINGSTON BAKE SHOP,Brooklyn,380,KINGSTON AVENUE,11225.0,40.665687352477995,-73.942553539686
CHEESY KOSHER PIZZA,Brooklyn,314-316,MARCY AVE,11211.0,40.704040081324,-73.954790284367
THE CONTINENTAL,Brooklyn,75,RUTLEDGE STREET,11249.0,40.700533992757,-73.959412582817
FALLSBURG BAGELS,Brooklyn,4602,16 AVENUE,11204.0,40.63262326755,-73.983866644365
BASIL,Brooklyn,268,KINGSTON AVENUE,11213.0,40.670224256270004,-73.942127850309
CAFE RENAISSANCE,Brooklyn,802-804,KINGS HIGHWAY,11223.0,40.606510499805005,-73.964465091593
BASIL,Brooklyn,268,KINGSTON AVENUE,11213.0,40.670224256270004,-73.942127850309
BY THE WAY BAKERY,Manhattan,1236,LEXINGTON AVENUE,10028.0,40.777833814851,-73.956805305511
COFFEE BREAK,Brooklyn,419,BEDFORD AVENUE,11211.0,40.709060816889,-73.964107228667
SIMCHA PALACE,Queens,7327,MAIN ST,11367.0,40.724552255007,-73.820699788433
SCHICK'S MANOR,Brooklyn,4901,12 AVENUE,11219.0,40.636266592592,-73.994386523991
SHIMONS KOSHER PIZZA,Queens,7124,MAIN STREET,11367.0,40.727181176223,-73.822096177766
EDEN WOK,Manhattan,43,EAST   34 STREET,10016.0,40.747579654039,-73.98251056958901
FINE & SCHAPIRO,Manhattan,138,WEST   72 STREET,10023.0,40.777993943276,-73.98021697778401
MILK N' HONEY,Manhattan,160,BROADWAY,10038.0,40.709485926778,-74.010240199733
BP SUB EXPRESS,Brooklyn,5217,13 AVENUE,11219.0,40.633186927719,-73.994012089263
CAFE RENAISSANCE,Brooklyn,802-804,KINGS HIGHWAY,11223.0,40.606510499805005,-73.964465091593
KIM ESS DOO,Brooklyn,5507,13 AVENUE,11219.0,40.631548368953,-73.995719938254
FREUNDS KITCHEN,Brooklyn,4305,15 AVENUE,11219.0,40.635615142515,-73.984312686046
SPOONS,Brooklyn,5001,13TH AVE,11219.0,40.634369857963,-73.992779791426
BURGERS AND GRILL,Manhattan,2543,AMSTERDAM AVENUE,10033.0,40.851370598751004,-73.928501266786
GRILL POINT,Queens,6954,MAIN STREET,11367.0,40.729928015721,-73.823434634635
ABAITA,Manhattan,145,EAST   49 STREET,10017.0,40.755633503809,-73.97225029671
MERMELSTEIN CATERERS,Brooklyn,351,KINGSTON AVENUE,11213.0,40.667062409776,-73.94240095462101
BAGELS & COMPANY,Manhattan,172,WEST   79 STREET,10024.0,40.782730863248,-73.977377352461
LE MARAIS,Manhattan,150,WEST   46 STREET,10036.0,40.75797697788,-73.983677342774
PIZZA PALACE CAFE,Queens,63-60,108 STREET,11375.0,40.733432304727,-73.84987041026399
EMPIRE GRILL,Brooklyn,597,EMPIRE BOULEVARD,11213.0,40.664023783407,-73.942089996478
RIVERDALE SECOND HELPING,Bronx,3532,JOHNSON AVENUE,10463.0,40.886026146872,-73.909849256915
SUNFLOWER CAFE,Manhattan,676,AMSTERDAM AVENUE,10025.0,40.792028860133,-73.971852252777
OR-YEHUDA RESTAURANT,Queens,138-44,86 AVENUE,11435.0,40.707800993491,-73.817282404647
ARZU RESTAURANT,Queens,10105,QUEENS BLVD,11375.0,40.7267212682,-73.851924059831
ROYAL ELITE PALACE CATERERS LLC,Queens,6902,GARFIELD AVE,11377.0,40.736483232032,-73.895780974145
LIEBMAN'S DELI,Bronx,552,WEST  235 STREET,10463.0,40.885578578669,-73.90962202246
ROYAL ELITE PALACE CATERERS LLC,Queens,6902,GARFIELD AVE,11377.0,40.736483232032,-73.895780974145
HALFTIME GRILL,Brooklyn,2112,FLATBUSH AVENUE,11234.0,40.618378143797,-73.932242169465
MOZZARELLA,Brooklyn,264,LEE AVENUE,11206.0,40.699892295057,-73.953696746066
HUMMUS KITCHEN,Manhattan,768,9 AVENUE,10019.0,40.764342637391,-73.988307350922
MR BROADWAY KOSHER RESTAURANT,Manhattan,1372,BROADWAY,10018.0,40.752262863231,-73.98745407546
VIP GRILL,Brooklyn,3715,13 AVENUE,11218.0,40.641593403726,-73.985262543728
ABAITA,Manhattan,145,EAST   49 STREET,10017.0,40.755633503809,-73.97225029671
KOSHER DELUXE,Manhattan,10,WEST   46 STREET,10036.0,40.756299295965,-73.979703675076
EMPIRE GRILL,Brooklyn,597,EMPIRE BOULEVARD,11213.0,40.664023783407,-73.942089996478
MOCHA BURGER,Manhattan,496,LAGUARDIA PLACE,10012.0,40.727354822089,-73.99956704658901
YANKY'S PIZZA,Brooklyn,4502,16 AVENUE,11204.0,40.633183119513,-73.983282849352
PICADILLY HALL,Brooklyn,1703,MCDONALD AVENUE,11230.0,40.611008884868,-73.973405542763
KAFF KAFE,Brooklyn,5320,16 AVENUE,11204.0,40.628654818507,-73.987996174169
RIVERDALE SECOND HELPING,Bronx,3532,JOHNSON AVENUE,10463.0,40.886026146872,-73.909849256915
PAVILLION CATERERS,Brooklyn,1478,39 STREET,11218.0,40.638343199407004,-73.98253931020001
JERUSALEM II PIZZA,Brooklyn,1312,AVENUE J,11230.0,40.624987938755005,-73.963028669464
IZZY'S BBQ SMOKEHOUSE,Brooklyn,397,TROY AVENUE,11213.0,40.664830831405,-73.937042921703
STIX RESTAURANT,Queens,10115,QUEENS BOULEVARD,11375.0,40.726553753849004,-73.85185949116101
