DBA,BORO,BUILDING,STREET,ZIPCODE,Latitude,Longitude
NEW WONG RESTAURANT,Manhattan,103,EAST BROADWAY,10002.0,40.713784496016004,-73.99328337925901
NEW KING'S FOOD RESTAURANT,Brooklyn,127,MALCOLM X BOULEVARD,11221.0,40.689109953806,-73.930276934772
XI'AN FAMOUS FOODS,Manhattan,81,ST MARKS PLACE,10003.0,40.727776627925,-73.98571966254
SICHUAN HOT POT CUISINE,Manhattan,34,PELL STREET,10013.0,40.714871607948,-73.998261297422
DOWNTOWN YUMMY RESTAURANT,Manhattan,39,EAST BROADWAY,10002.0,40.713545833107,-73.996147516024
TASTY HAND-PULLED NOODLES,Manhattan,1,DOYERS STREET,10013.0,40.714086592864,-73.997633660983
SHANGHAI RESTAURANT,Queens,95-37,SUTPHIN BOULEVARD,11435.0,40.698206484402,-73.806327404673
PIG HEAVEN,Manhattan,1420,3 AVENUE,10028.0,40.775325010201996,-73.956543368639
NEW KAM WEI,Manhattan,630,10 AVENUE,10036.0,40.761354045169,-73.99419906123299
AMAZING 66 RESTAURANT,Manhattan,66,MOTT STREET,10013.0,40.716139689475,-73.998163866152
KUNG FU KITCHEN,Manhattan,610,8 AVENUE,10018.0,40.755652968850995,-73.990925757871
CHEF YU / AZUKI,Manhattan,520,8 AVENUE,10018.0,40.753605486254,-73.992416708652
FAMILY GARDEN,Brooklyn,111A,DITMAS AVENUE,11218.0,40.635581122859,-73.977773314014
BEST BAKERY,Brooklyn,5812,8 AVENUE,11220.0,40.636502464464996,-74.008521128292
BAYARD BO KY RESTAURANT,Manhattan,78-80,BAYARD ST,10013.0,40.71570053367,-73.998683331195
FAR EAST SZECHUAN KITCHEN,Queens,71-04,KISSENA BOULEVARD,11367.0,40.729462120426,-73.815177007657
GOOD TASTE CHINESE RESTAURANT,Bronx,3416,BOSTON ROAD,10469.0,40.875772553273,-73.850061256786
NEW GOLDEN RESTAURANT,Brooklyn,1483,FLATBUSH AVENUE,11210.0,40.634287449334,-73.949184779873
NEW GARDEN,Bronx,1535,WESTCHESTER AVENUE,10472.0,40.828646024589,-73.878439598149
ROYAL QUEEN/THE REAL KTV,Queens,136-20,ROOSEVELT AVENUE,11354.0,40.759777908235,-73.829235428489
JAC MAO CHINESE CUISINE,Staten Island,1771,HYLAN BOULEVARD,10305.0,40.585834895919,-74.09274297129001
HAO WONG RESTAURANT,Bronx,1791,MONROE AVENUE,10457.0,40.84639233934,-73.906520072771
SUNRISE ZOU,Queens,9607,101ST AVE,11416.0,40.684615219169004,-73.84478502868801
NORTHERN WANGMANDOO DUMPLING,Queens,14944,NORTHERN BLVD,11354.0,40.765290647682,-73.815846131964
LONG HING KITCHEN,Queens,104-22,LIBERTY AVENUE,11417.0,40.682106262902,-73.836718190929
MASTER WOK,Bronx,200,BAYCHESTER AVENUE,10475.0,40.865905409786,-73.830429747919
DOUBLE DRAGON,Brooklyn,4318,4 AVENUE,11232.0,40.650231848908,-74.008670642647
TANG PAVILION,Manhattan,65,WEST   55 STREET,10019.0,40.762493679864,-73.976868043238
FOO-HING KITCHEN,Bronx,2895,SEDGWICK AVENUE,10468.0,40.874944128223,-73.901261908268
ZOU'S RESTAURANT BUFFET,Brooklyn,233,UTICA AVENUE,11213.0,40.670772495699,-73.9309234261
68 MEI MEI BAKERY,Brooklyn,7814,NEW UTRECHT AVENUE,11214.0,40.613196820405996,-74.000691536256
NEW JIN BU RESTAURANT,Brooklyn,49,MOTHER GASTON BOULEVARD,11233.0,40.679981943193,-73.908448766018
CHI DUMPLING HOUSE,Brooklyn,77,CHRISTIE ST,,0.0,0.0
WA LUNG KITCHEN,Manhattan,557,GRAND STREET,10002.0,40.714032758625,-73.980207177182
NEW DRAGON SEA CHINESE RESTAURANT,Bronx,2302,CROTONA AVENUE,10458.0,40.85213352572,-73.88450903737099
SHUN FAT KITCHEN,Brooklyn,1716,PITKIN AVENUE,11212.0,40.669786276254,-73.909940791349
NANBEI FOOD,Queens,136-20,ROOSEVELT AVENUE,11354.0,40.759777908235,-73.829235428489
KING WAH,Queens,6417,FRESH POND RD,11385.0,40.710150255845,-73.899227324644
ORIENTAL CHINESE RESTAURANT,Manhattan,3774,BROADWAY,10032.0,40.833895703014,-73.944984344481
HARDEE,Brooklyn,351,MYRTLE AVENUE,11205.0,40.69322573037,-73.97218982462499
GREAT WALL,Bronx,594,GRAND CONCOURSE,10451.0,40.819706195424,-73.926757836142
NEW OCEAN,Manhattan,393,LENOX AVENUE,10027.0,40.810803357656,-73.943280350183
Da Ge Xiao Chi,Brooklyn,4903,7 AVENUE,11220.0,40.642900739632,-74.00541585143
WONDERFUL RESTAURANT,Bronx,518,EAST  240 STREET,10470.0,40.901165197847,-73.861981034299
XIN XING RESTAURANT,Bronx,1520,METROPOLITAN AVENUE,10462.0,40.839445675105,-73.858470223583
HAN WONG RESTAURANT,Brooklyn,8510,20 AVENUE,11214.0,40.605074979949,-73.997777990814
JJM CAFE,Brooklyn,6310,20 AVENUE,11204.0,40.617458477602,-73.98489688868901
CHOPSTICKS HOUSE,Staten Island,895,HUGUENOT AVENUE,10312.0,40.532530854657004,-74.19207906576
WIN XIN RESTAURANT,Brooklyn,6001,14 AVENUE,11219.0,40.627447685993,-73.99639027159
GRANDMA'S DIM SUM,Queens,40-24,COLLEGE POINT BOULEVARD,11354.0,40.757688085016,-73.834128206733
NEW HONG KONG RESTAURANT,Brooklyn,249A,SCHENECTADY AVENUE,11213.0,40.670156598023,-73.933764680468
GOOD TASTE 88,Brooklyn,773,52 STREET,11220.0,40.640444150865996,-74.005610225574
AUTUMN ASIAN,Brooklyn,349,FLATBUSH AVENUE,11238.0,40.676979437862,-73.972304781755
EMPIRE CORNER II,Manhattan,1415,5 AVENUE,10029.0,40.800487432208,-73.946572413814
NEW GOLDEN STAR RESTAURANT,Manhattan,4247,BROADWAY,10033.0,40.849780417529004,-73.936158731473
DIM SUM GO GO,Manhattan,5,EAST BROADWAY,10038.0,40.713496471279,-73.99782125600099
GOLDEN WAY CHINESE RESTAURANT,Queens,133-09,CROSS BAY BOULEVARD,11417.0,40.675239751276,-73.84328196650401
LIN'S GARDEN,Bronx,3986,WHITE PLAINS ROAD,10466.0,40.888147641996,-73.860254060919
WEI WILLIAMSBURGH,Brooklyn,145,BORINQUEN PLACE,11211.0,40.710654735966,-73.95417979830401
EMPIRE CHINESE RESTAURANT ZHENG,Bronx,103,FEATHERBED LANE,10452.0,40.846201073336,-73.91846960771599
PEKING HOUSE RESTAURANT INC.,Queens,9617,LIBERTY AVE,11417.0,40.680681758241,-73.842630969564
SKY FOOD COURT(SKY MALL),Queens,40-24,COLLEGE POINT BOULEVARD,11354.0,40.757688085016,-73.834128206733
LN 1380,Queens,25103,NORTHERN BLVD,11362.0,40.769017829085996,-73.736858550712
218 RESTAURANT,Manhattan,218220,GRAND STREET,,0.0,0.0
CAFE HONG KONG,Manhattan,51,BAYARD STREET,10013.0,40.715236646429,-73.997424397373
FLOWER BROOK MIFEN HOUSE,Queens,4435,KISSENA BLVD,11355.0,40.753011623488,-73.821727351589
DAI HING RESTAURANT,Queens,8785,SUTPHIN BLVD,11435.0,40.705065281099,-73.809362312343
KING HING RESTAURANT,Bronx,3227,WESTCHESTER AVENUE,10461.0,40.852028768013,-73.82907720088801
CHEN'S KITCHEN,Manhattan,200,DYCKMAN STREET,10040.0,40.864879136848,-73.926863356194
SILVER PALACE CHINESE RESTAURANT,Manhattan,3846,BROADWAY,10032.0,40.836192232967,-73.943305602028
J J NOODLE,Manhattan,19,HENRY STREET,10002.0,40.712854162216,-73.996486628928
KO WONG RESTAURANT,Bronx,935,CASTLE HILL AVENUE,10473.0,40.826347670314,-73.849750298011
KING WOK,Bronx,63,EAST KINGSBRIDGE ROAD,10468.0,40.866869963122,-73.895973552428
NEW APOLO CHINESE & SPANISH FOOD,Brooklyn,1477,MYRTLE AVENUE,11237.0,40.698971151268,-73.916771416398
NEW JIN SHING CHINESE RESTAURANT,Brooklyn,1794,BROADWAY,11207.0,40.68220310441,-73.909249730206
SAGAR CHINESE,Queens,25205,UNION TURNPIKE,11426.0,40.743636919436,-73.71835918222901
YUMMY CITY,Manhattan,1557,LEXINGTON AVENUE,10029.0,40.788074166414,-73.949305295138
LITTLE SHEEP MONGOLIAN HOT POT,Queens,13659,37 AVENUE,11354.0,40.761973871750996,-73.829338071722
YMC GOOD TASTE CHINESE RESTAURANT,Queens,47-05,FRANCIS LEWIS BOULEVARD,11361.0,40.753107398411004,-73.780396373776
EMERALD FORTUNE,Brooklyn,318,KINGS HIGHWAY,11223.0,40.604982430498,-73.978637049787
CHINA MOON,Manhattan,7,EAST   47 STREET,10017.0,40.756436227556,-73.97803964149901
HI TEA,Queens,61-24,SPRINGFIELD BOULEVARD,11364.0,40.748791196012,-73.75656517954799
SHU HAN JU AUTHENTIC CHINESE CUISINE,Manhattan,465,6 AVENUE,10011.0,40.735484803245,-73.998213848434
DAXI SICHUAN,Queens,136-20,ROOSEVELT AVENUE,11354.0,40.759777908235,-73.829235428489
FAR EAST RESTAURANT,Brooklyn,471A,5 AVENUE,11215.0,40.668176816504,-73.98711668898599
NEW GARDEN,Brooklyn,7120,13 AVENUE,11228.0,40.622416434457,-74.005237672608
UMI SUSHI & LOUNGE/ DR. SEA,Queens,4508,PARSONS BLVD,11355.0,40.755482951946,-73.815440212888
NEW SHANGHAI TAN RESTAURANT,Queens,13520,40TH RD,11354.0,40.75884874404,-73.830118577915
NEW CHUN FENG CHINESE FOOD,Queens,12518,LIBERTY AVE,11419.0,40.688181480518,-73.819114045854
HAPPY GARDEN,Queens,13206,MAPLE AVE,11355.0,40.753864832462,-73.832379989194
SHUN CHEONG iKITCHEN,Manhattan,24,WEST  111 STREET,10026.0,40.797878616611,-73.949763719865
MAX BAKERY & RESTAURANT,Queens,37-63,90 STREET,11372.0,40.749271308843,-73.876628841383
NO. 1 CHINESE RESTAURANT,Brooklyn,661,NOSTRAND AVENUE,11216.0,40.674627856562,-73.950040775304
DRAGON CONCOURSE,Bronx,74,EAST  167 STREET,10452.0,40.835261599047996,-73.91996111792
EAST MEETS WEST,Queens,6507,WOODHAVEN BLVD,11374.0,40.719507397593006,-73.864761287275
HUNAN WEST,Brooklyn,6165,STRICKLAND AVENUE,11234.0,40.612877783502,-73.912304964542
NEW GARDEN CHINESE RESTAURANT,Queens,7614,LIBERTY AVE,11417.0,40.679215353276,-73.861216344137
NEW CHU'S GOURMET,Brooklyn,82,LIVINGSTON STREET,11201.0,40.691458372089,-73.991006647979
LAO MA SPICY,Manhattan,58,EAST    8 STREET,10003.0,40.730980466767996,-73.993371842863
NEW YUNG HONG,Bronx,271,WEST KINGSBRIDGE ROAD,10463.0,40.872850411324,-73.905126780968
FRIED DUMPLING JIE JIE SHENG,Queens,4004,UNION STREET,11354.0,40.760278778665,-73.826458247511
CHINA DOLL,Brooklyn,1356,LORING AVENUE,11208.0,40.667928942945,-73.861319222401
HUA CHENG RESTAURANT,Queens,41-19,KISSENA BOULEVARD,11355.0,40.758191053698,-73.82897961911101
CHINA EXPRESS,Brooklyn,4106,AVENUE D,11203.0,40.641599437133,-73.937825219714
CHUNG WAH,Brooklyn,2230,PITKIN AVENUE,11207.0,40.672736040725,-73.890066135386
UP UP RESTAURANT,Brooklyn,5623,8 AVENUE,11220.0,40.63757026421,-74.007375488286
NEW HAPPY JOY,Bronx,4713,WHITE PLAINS ROAD,10470.0,40.903782519875996,-73.850106349213
CHINA KETTLE RESTAURANT,Brooklyn,6606,AVENUE U,11234.0,40.617400040745004,-73.910814984338
FUNNY BBQ,Manhattan,98,BOWERY,10013.0,40.717657462138,-73.99523820808099
NEW ASIA,Manhattan,666,AMSTERDAM AVENUE,10025.0,40.791809318965996,-73.972011249834
NEW CHINA PAVILION,Brooklyn,72,BELMONT AVENUE,11212.0,40.668796431142,-73.907772063139
BITE OF HONG KONG,Manhattan,81,CHRYSTIE STREET,10002.0,40.717360981162,-73.994235371584
WU'S WONTON KING,Manhattan,165,EAST BROADWAY,10002.0,40.714055989521,-73.990007993797
GUAN FU,Queens,3916,PRINCE ST,11354.0,40.75947767553,-73.832243080099
GOLDEN WOK CHINESE RESTAURANT,Manhattan,209,8 AVENUE,10011.0,40.743779491032,-73.99958859246999
ORIENTAL CHINESE KITCHEN,Brooklyn,390,NEPTUNE AVENUE,11235.0,40.58046870466,-73.966970186727
KING HING RESTAURANT,Bronx,3227,WESTCHESTER AVENUE,10461.0,40.852028768013,-73.82907720088801
NEW RED FLOWER CHINESE RESTAURANT,Manhattan,4733,WHITE PLAIN ROAD,,0.0,0.0
GOOD FRIENDS 1,Brooklyn,1376,NOSTRAND AVENUE,11226.0,40.653158110377,-73.949837075874
HALAL KITCHEN,Queens,71-12,GRAND AVENUE,11378.0,40.727839298837,-73.892096371264
CHEN NO. 1 CAFE,Brooklyn,5017,6 AVENUE,11220.0,40.64361695784,-74.008258992178
GREAT WALL CHINESE RESTAURANT,Bronx,1533,WATSON AVENUE,10472.0,40.826106682717,-73.87801065623201
CHEN'S GARDEN,Brooklyn,3920,9 AVENUE,11232.0,40.645780045589,-73.99527578922
PEKING KITCHEN,Bronx,724,LYDIG AVENUE,10462.0,40.854460822851,-73.866549920315
YUMMY YUMMY,Queens,13206,CROSSBAY BLVD,11417.0,40.676508367491,-73.843668334355
MEI CHUNG  MEI RESTAURANT,Bronx,157,WEST  231 STREET,10463.0,40.878258522873004,-73.90303612169599
CHINA GARDEN & WING STOP,Queens,165-60,BAISLEY BOULEVARD,11434.0,40.679271080819,-73.778026578042
NEW TASTE TO GO,Brooklyn,2310,86 STREET,11214.0,40.600394811903,-73.991325051085
NEW HOOD HING CHINESE RESTAURANT,Brooklyn,198,UNDERHILL AVENUE,11238.0,40.674688845932,-73.96684763760899
CHOI YUAN,Bronx,4,BEDFORD PARK BOULEVARD,10468.0,40.873242409551004,-73.889227133408
LEE CHUNG CAFE,Manhattan,82,MADISON STREET,10002.0,40.712137763027,-73.99604299129099
SO GO CAFE,Manhattan,37B,ALLEN STREET,10002.0,40.715961017887004,-73.992038631624
LITTLE RABBIT CHINESE RESTAURANT,Queens,22011,LINDEN BLVD,11411.0,40.695077822283004,-73.739942706523
HO LEE,Manhattan,2493,7 AVENUE,10030.0,40.821371308306,-73.939253581906
SHANGHAI CHINESE RESTAURANT,Manhattan,1388,2 AVENUE,10021.0,40.768661447848004,-73.95844669444399
CHINA DRAGON,Brooklyn,4320,18 AVENUE,11218.0,40.631120572185004,-73.976380551707
VANESSA DUMPLINGS,Manhattan,118A,ELDRIDGE STREET,10002.0,40.718272102307,-73.99189044898401
DYNASTY TASTE LAM,Bronx,539A,EAST TREMONT AVENUE,10457.0,40.846594459293,-73.89579574498299
LAOMA MA LA TANG,Queens,133-35,ROOSEVELT AVENUE,11354.0,40.758501995257,-73.83324180898799
JOE'S GINGER RESTAURANT,Manhattan,25,PELL STREET,10013.0,40.714844159429,-73.998207189162
NEW HONG WONG SEAFOOD RESTAURANT,Manhattan,100,BOWERY,10013.0,40.717709611528,-73.995209344973
CHINA MOON,Manhattan,7,EAST   47 STREET,10017.0,40.756436227556,-73.97803964149901
SPICE WORLD,Queens,136-20,ROOSEVELT AVENUE,11354.0,40.759777908235,-73.829235428489
DIDI DUMPLING,Manhattan,38,LEXINGTON AVENUE,10010.0,40.74006750352,-73.984338519031
NEW RED LANTERN,Brooklyn,5701,FORT HAMILTON PARKWAY,11219.0,40.63445512058,-74.003491213112
ANPANMAN BAKERY CAFE,Manhattan,83,CANAL STREET,10002.0,40.715283131825,-73.993149757959
PEKING DUCK HOUSE,Manhattan,236,EAST   53 STREET,10022.0,40.757306835748,-73.968488420896
HAPPY HOUSE SEAFOOD RESTAURANT,Brooklyn,5014-16,8TH AVE,11220.0,40.64097396585,-74.00386629416799
ASIAN GARDEN L & Y,Queens,8417,JAMAICA AVE,11421.0,40.692372856192,-73.860424368935
NEW NO.8 CHINESE RESTAURANT,Bronx,176,WEST FORDHAM ROAD,10468.0,40.862788097856004,-73.908340752017
LONG CHENG RESTAURANT,Brooklyn,2977,FULTON STREET,11208.0,40.679861923326,-73.884920298154
NEW NO.1 CHINESE RESTAURANT,Bronx,1839,WESTCHESTER AVENUE,10472.0,40.832352536219,-73.864700874428
DOUBLE HAPPY RESTAURANT,Brooklyn,2238,BATH AVENUE,11214.0,40.597762827640004,-73.996222639556
NEW YUNG HONG,Bronx,271,WEST KINGSBRIDGE ROAD,10463.0,40.872850411324,-73.905126780968
SPRING FISH VILLAGE,Queens,136-21,41 AVENUE,11355.0,40.758671536159,-73.82907945102801
NEW DRAGON,Manhattan,2413A,2 AVENUE,10035.0,40.8019329563,-73.934156792073
HAPPY GARDEN CHINESE RESTAURANT,Brooklyn,2192,PITKIN AVENUE,11207.0,40.672490599903,-73.891735641935
NEW PEKING,Brooklyn,1137,WASHINGTON AVENUE,11225.0,40.661163381487,-73.96069454875
HOUSE SPECIAL RESTAURANT,Manhattan,171,HESTER STREET,10013.0,40.717775542183,-73.996829073834
GRACE KITCHEN,Queens,111-56,VAN WYCK EXPRESSWAY,11420.0,40.683313551435,-73.80647178098799
Happy Family,Manhattan,213,EAST BROADWAY,10002.0,40.714269835644004,-73.987500933919
SZECHUAN STORY,Queens,3610,UNION ST,11354.0,40.763481578200995,-73.828056283075
SHANGHAI DUMPLING,Queens,24911,NORTHERN BLVD,11362.0,40.76798026337,-73.738039581753
BOSTON ROAD CHINA,Bronx,3483,BOSTON ROAD,10469.0,40.876803402507,-73.84709011214599
TUNG TUNG RESTAURANT INC,Brooklyn,6512,18 AVENUE,11204.0,40.618987910816,-73.990335659531
PANDA EXPRESS #2633,Manhattan,663,9 AVENUE,10036.0,40.760892706706,-73.990838406821
BEIJING DUMPLING,Queens,8838,SUTPHIN BLVD,11435.0,40.704406057634,-73.80907566825401
LIN CHINA WOK,Bronx,537,EAST  137 STREET,10454.0,40.806443652869,-73.918699107444
RED STAR CHINESE RESTAURANT,Manhattan,2529,ADAM CLAYTON POWELL JR BOULEVARD,,0.0,0.0
BIG WONG RESTAURANT,Manhattan,67,MOTT STREET,10013.0,40.7161177319,-73.998199940104
PEKING GARDEN,Manhattan,3163,BROADWAY,10027.0,40.814647218976,-73.959057318676
LEE PANDA,Queens,60-63,FRESH POND ROAD,11378.0,40.715227153111,-73.901315453786
GOOD CENTURY CAFE,Manhattan,243,GRAND STREET,10002.0,40.718313424232996,-73.994408446669
IMPERIAL GARDEN OF QUEENS,Queens,9306,LIBERTY AVE,11417.0,40.680189116398,-73.845693112036
STEAK AND HOAGIES,Manhattan,1657,MADISON AVENUE,10029.0,40.796422855477,-73.94743166224
HOT KITCHEN SICHUAN STYLE,Queens,133-43,ROOSEVELT AVENUE,11354.0,40.75868238198,-73.832714345987
NO PORK KITCHEN,Manhattan,2135,2 AVENUE,10029.0,40.793007853065,-73.940702500434
PANDA CHINESE RESTAURANT,Queens,196-17,LINDEN BOULEVARD,11412.0,40.693561134269,-73.755444161758
SUN FUNG CHINESE RESTAURANT,Bronx,2,MARCY PLACE,10452.0,40.838872537578,-73.918344904924
NEW TUNG HING,Brooklyn,5224,4 AVENUE,11220.0,40.645167208936,-74.013938275274
GRANDMA'S DIM SUM,Queens,40-24,COLLEGE POINT BOULEVARD,11354.0,40.757688085016,-73.834128206733
JADE GARDEN,Queens,96-27,LINDEN BOULEVARD,11417.0,40.673972190265005,-73.839694324674
BEST WOK NO 1,Brooklyn,3411A,AVENUE H,,0.0,0.0
NEW LUEN HING,Bronx,3010,BAILEY AVENUE,10463.0,40.876496979351,-73.90371490588001
BAO BAO NOODLE,Manhattan,106,GREENWICH STREET,10006.0,40.708434354251,-74.01339969694399
JADE GARDEN,Manhattan,4028,BROADWAY,10032.0,40.841964964473,-73.939017853253
DESIRED TASTE INTERNATIONAL FOOD,Queens,3520,FARRINGTON ST,11354.0,40.76410172793,-73.831646576394
SUNRISE BAKERY,Brooklyn,6208,11 AVENUE,11219.0,40.630247342363,-74.004265567286
TAI LAI RESTAURANT,Brooklyn,990,T S BOYLAND ST,,0.0,0.0
XING WANG RESTAURANT,Brooklyn,914,BROADWAY,11206.0,40.697534407048,-73.936269017296
FISH VILLAGE,Queens,20-07,127 STREET,11356.0,40.781448797836,-73.84141334576
HUPO,Queens,1007,50TH AVE,11101.0,40.742642034283,-73.95365609473001
YUMMY II EXPRESS CHINESE RESTAURANT,Queens,15329A,ROCKAWAY BLVD,11434.0,40.669761391718,-73.782841956802
KOONG WING RESTAURANT,Brooklyn,6011,4 AVENUE,11220.0,40.640698050495,-74.018553090569
CHUAN TIAN XIA,Brooklyn,5502,7 AVENUE,11220.0,40.639549141437996,-74.0089286781
HAPPY EXPRESS CAFE,Manhattan,4,ALLEN STREET,10002.0,40.714599657311,-73.992709743731
SHINY HOUSE RESTAURANT,Queens,214-17,JAMAICA AVENUE,11428.0,40.716513807689,-73.743256889713
NEW GOLDEN CHOPSTICKS,Manhattan,77,PEARL STREET,10004.0,40.703946975231,-74.010297052389
ORIENTAL CHINESE KITCHEN,Brooklyn,390,NEPTUNE AVENUE,11235.0,40.58046870466,-73.966970186727
ORIENTAL STAR RESTAURANT,Queens,11217,FARMERS BOULEVARD,11412.0,40.700347407474,-73.763858361805
TOP OCEAN CHINESE RESTAURANT,Brooklyn,6909,8 AVENUE,11228.0,40.630224479201004,-74.015015944606
FUNNY BBQ,Manhattan,98,BOWERY,10013.0,40.717657462138,-73.99523820808099
JIN ZHOU BBQ,Queens,3916,COLLEGE POINT BLVD,11354.0,40.75879747639,-73.834479180217
WANG JIANG RESTAURANT,Staten Island,403,JERSEY STREET,10301.0,40.638662452589,-74.08748764206
AVENUE U NEW EAGLE KITCHEN,Brooklyn,152,AVENUE U,11223.0,40.596361062443,-73.978675827126
AVENUE U NEW EAGLE KITCHEN,Brooklyn,152,AVENUE U,11223.0,40.596361062443,-73.978675827126
GREAT WALL CHINESE FOOD,Brooklyn,446A,MOTHER GASTON BOULEVARD,11212.0,40.668158594407004,-73.906478849452
WIN HING,Brooklyn,9816,4 AVENUE,11209.0,40.613845388369,-74.032783461132
DIAN KITCHEN,Manhattan,435,EAST    9 STREET,10009.0,40.727493576391,-73.983204980407
NOODLE HOUSE,Queens,5609,MARATHON PKWY,11362.0,40.760181236661,-73.731608926475
88 CHINESE RESTAURANT,Manhattan,473,LENOX AVENUE,10037.0,40.813113586643,-73.941591283509
MR. ZENG,Queens,11402,LIBERTY AVE,11419.0,40.685651462869004,-73.82847769397101
CHINA GARDEN,Brooklyn,133,IRVING AVENUE,11237.0,40.703179604681,-73.9216855897
JASMINE,Manhattan,216,EAST   49 STREET,10017.0,40.754930442024005,-73.970629950087
NEW DYNASTY CHINESE RESTAURANT,Bronx,1470,EAST AVENUE,10462.0,40.836738680970996,-73.860156470069
LINDA ASIAN KITCHEN,Brooklyn,882,DEKALB AVENUE,11221.0,40.692566081401,-73.94085708200599
JOE'S SHANGHAI RESTAURANT,Queens,13621,37TH AVE,11354.0,40.761725629877,-73.830371119036
CHINA JADE,Manhattan,1643,2 AVENUE,10028.0,40.777398275502,-73.952097278735
FORTUNE PLACE CHINESE RESTAURANT,Brooklyn,286,BROADWAY,11211.0,40.708614263624,-73.958477056696
KE LAI QIN NUMBER ONE RESTAURANT (ST#21),Queens,3711,MAIN ST,11354.0,40.761320327799,-73.830996650422
JOE'S GINGER RESTAURANT,Manhattan,25,PELL STREET,10013.0,40.714844159429,-73.998207189162
ROCKAWAY CROWN,Queens,115-09,ROCKAWAY BEACH BOULEVARD,11694.0,40.580016242635004,-73.83643954511999
CHINA GARDEN RESTAURANT,Brooklyn,206,JAMAICA AVENUE,11207.0,40.680448472734,-73.892544704098
FISH DUMPLING (store #25),Queens,136-20,ROOSEVELT AVENUE,11354.0,40.759777908235,-73.829235428489
NO. 1 HALAL KITCHEN,Queens,18714,HILLSIDE AVE,11432.0,40.714785132462,-73.77486691773301
CHAIRMAN SUN,Queens,4730,VERNON BLVD,11101.0,40.744642891269,-73.953470644374
SHUNDECK RESTAURANT,Brooklyn,2332,86 STREET,11214.0,40.600057159188,-73.990763332913
OCEAN DRAGON RESTAURANT,Manhattan,877,10 AVENUE,10019.0,40.769373783907,-73.988378668796
SEAFOOD ISLAND,Brooklyn,769,57 STREET,11220.0,40.637476882419,-74.008243817048
FORTUNE BAKERY,Brooklyn,5612,8 AVENUE,11220.0,40.63762241669,-74.007350272549
HAPPY HOUSE,Brooklyn,1,SUTTER AVENUE,11212.0,40.665247734770006,-73.923056779872
GOLDEN HORSE CHINESE REST,Brooklyn,792,NEW LOTS AVENUE,11208.0,40.667015281679994,-73.881175665933
GRAND SICHUAN EASTERN,Manhattan,1049,2 AVENUE,10022.0,40.758206436666995,-73.966102032937
LUCKY ZHANG'S FAMILY,Brooklyn,5622,8 AVENUE,11220.0,40.637581242177,-74.007393504866
BURP BOWL CAFE,Manhattan,134,EAST   27 STREET,10016.0,40.741944694694,-73.982757448696
TWIN LIN'S GARDEN,Brooklyn,854,4 AVENUE,11232.0,40.657357618089,-74.001254242387
DELIGHT 28 RESTAURANT,Manhattan,2830,PELL STREET,,0.0,0.0
NEW DAY SEAFOOD,Brooklyn,6202,18 AVENUE,11204.0,40.620777342640004,-73.98851990979999
NEW MANDARIN COURT,Manhattan,61,MOTT STREET,10013.0,40.715961281590005,-73.998297342146
EAST BUFFET & RESTAURANT,Queens,42-07,MAIN STREET,11355.0,40.755074496038,-73.828143037983
ASIAN JEWELS SEAFOOD RESTAURANT,Queens,133-30,39 AVENUE,11354.0,40.75909344598,-73.834157180609
GOLDEN LEAF SKY,Queens,136-17,41 AVENUE,11355.0,40.758668791405,-73.82907945809801
HUNAN BISTRO,Manhattan,96,3 AVENUE,10003.0,40.732281041572,-73.98792691978001
OLLIES 42ND,Manhattan,411,WEST   42 STREET,10036.0,40.758672361445,-73.993203032835
BIG WONG RESTAURANT,Manhattan,67,MOTT STREET,10013.0,40.7161177319,-73.998199940104
HALAL MUSA CHINESE FOOD,Bronx,2023,WESTCHESTER AVENUE,10462.0,40.833660420754,-73.856787734981
SPY C CUISINE,Queens,7206,AUSTIN ST,11375.0,40.719190518328,-73.84230520473099
MERRY LAND BUFFET,Bronx,325,EAST  149 STREET,10451.0,40.816833852113,-73.920608383547
DOUBLE DRAGON,Bronx,2647,JEROME AVENUE,10468.0,40.866948466203,-73.89781374435199
JING FONG,Manhattan,380,AMSTERDAM AVENUE,10024.0,40.782566441625,-73.97875679084001
PEKING KITCHEN,Bronx,724,LYDIG AVENUE,10462.0,40.854460822851,-73.866549920315
MALAY BAKERY,Brooklyn,6919,NEW UTRECHT AVENUE,11228.0,40.620275614519,-73.998645597323
NEW HO WAH CHINESE,Queens,4201,BROADWAY,11103.0,40.758167904608,-73.91727831361
COLLIDE BBQ FUSION,Queens,3650,MAIN ST,11354.0,40.762169204881,-73.831503476317
LIANG'S NOODLE,Queens,133-35,ROOSEVELT AVENUE,11354.0,40.758501995257,-73.83324180898799
FULEEN SEAFOOD RESTAURANT,Manhattan,11,DIVISION STREET,10002.0,40.714072852252,-73.996926645693
GREEN TEA,Staten Island,54,RICHMOND TERRACE,10301.0,40.644074740926,-74.076579988174
ANPANMAN BAKERY CAFE,Manhattan,83,CANAL STREET,10002.0,40.715283131825,-73.993149757959
GOOD TASTE CHINESE RESTAURANT,Manhattan,3371,BROADWAY,10031.0,40.821125776102,-73.954331062051
SHUN LI CHINESE RESTAURANT,Brooklyn,1468,PITKIN AVENUE,11212.0,40.668352466197,-73.9196214695
SHI LIN XIANG SEAFOOD,Queens,13532,40TH RD,11354.0,40.758848738695995,-73.830114968264
FAR EAST SZECHUAN KITCHEN,Queens,71-04,KISSENA BOULEVARD,11367.0,40.729462120426,-73.815177007657
